키워드,언론사,기사명,날짜,URL
이투데이,8월 온라인쇼핑 거래액 16.8% 증가…코로나로 배달음식↑,2021-10-06,https://www.etoday.co.kr/news/view/2066552,코로나
새전북신문,코로나19 극복 위한 건강 힐링 총재배 친선 골프대회 열려,2021-10-06,http://sjbnews.com/news/news.php?number=725025,코로나
금강일보,[국감] 코로나19로 사라진 윤창호법 효과,2021-10-06,http://www.ggilbo.com/news/articleView.html?idxno=872203,코로나
아주경제,"안산시, '찾아가는 백신버스 운영으로 코로나19 백신접종율 높여'",2021-10-06,http://www.ajunews.com/view/20211006133542442,코로나
노컷뉴스,"영진위, 포스트코로나 영화정책 5대 과제 발표",2021-10-06,https://www.nocutnews.co.kr/news/5634651,코로나
뉴시스,'코로나19 발생률' 전국 최소 덕진구·사망률 1위 완주,2021-10-06,http://www.newsis.com/view/?id=NISX20211005_0001602771&cID=10808&pID=10800,코로나
뉴시스,[그래픽] 2주간 코로나 확진자 83.1% 미접종·1차접종자,2021-10-06,http://www.newsis.com/view/?id=NISI20211006_0000841565,코로나
머니투데이,백신 접종 늘어도 코로나 신규 확진 다시 2000명대…돌파감염 급증,2021-10-06,http://news.mt.co.kr/mtview.php?no=2021100609535772473,코로나
데일리안,[10/6일(수) 코로나19 종합] 신규 확진자 2028명…정부 “16~17세 예방접종 사...,2021-10-06,https://www.dailian.co.kr/news/view/1039132/?sc=Naver,코로나
기호일보,코로나로부터 소외이웃 지킨다,2021-10-06,http://www.kihoilbo.co.kr/news/articleView.html?idxno=948596,코로나
YTN,"권덕철 ""코로나 신규 확진자 1만 명 수준 대비해 병상 준비 중""",2021-10-06,https://www.ytn.co.kr/_ln/0103_202110062202422243,코로나
매일경제,"""신호 왔는데 힘 안들어간다""...코로나시대 노년층 변비 주의보",B5면 1단,http://news.mk.co.kr/newsRead.php?no=944627&year=2021,코로나
헤럴드경제,이번엔 가수 홍자 “코로나 백신 1차 접종 2주 뒤 이상반응”,2021-10-06,http://news.heraldcorp.com/view.php?ud=20211006000075,코로나
의학신문,코로나 글로벌 백신 전쟁 속 '한국 자급률 27%' 불과,2021-10-06,http://www.bosa.co.kr/news/articleView.html?idxno=2159536,코로나
의협신문,"국감 코로나19로 비대면진료 허용했더니 ""마약류 처방 2배 상승""",2021-10-06,http://www.doctorsnews.co.kr/news/articleView.html?idxno=141309,코로나
뉴시스,전북 코로나19 환자 이송 급증…하루 15.4건 꼴,2분 전,http://www.newsis.com/view/?id=NISX20211006_0001604745&cID=10808&pID=10800,코로나
뉴스핌,제주 탐라문화제 진행요원 코로나 확진… 6일 개막공연 전면 취소,2021-10-06,http://www.newspim.com/news/view/20211006001138,코로나
경기신문,"화성시, 코로나19 타격 소상인 지원 나서",2021-10-06,https://www.kgnews.co.kr/news/article.html?no=669981,코로나
한국경제,"아스트라제네카, 코로나19 항체 치료제 FDA 승인 요청",2021-10-06,https://www.hankyung.com/it/article/202110067554i,코로나
뉴데일리,"박기영 신임 금통위원 “코로나19·자산시장 과열 문제, 재정정책과의 조합 고...",2021-10-06,http://biz.newdaily.co.kr/site/data/html/2021/10/06/2021100600161.html,코로나
뉴스1,"당진시의회, 코로나19 선별진료소 현장 봉사활동",2021-10-06,https://www.news1.kr/articles/?4452296,코로나
충청투데이,"'포스트 코로나, 어떻게 준비할 것인가'",2021-10-06,https://www.cctoday.co.kr/news/articleView.html?idxno=2150623,코로나
바이오스펙테이터,"SK바사, CEPI와 '코로나19 백신' ""위탁생산 연장""",2021-10-06,http://www.biospectator.com/view/news_view.php?varAtcId=14326,코로나
아주경제,"지금 경북 남부내륙은 ""코로나19와 사투중""",59분 전,http://www.ajunews.com/view/20211007001638781,코로나
뉴스웨이,"목포시, 코로나 및 인플루엔자 예방접종 사전 예약 실시",2021-10-06,http://www.newsway.co.kr/news/view?tp=1&ud=2021100611341444781,코로나
일요신문,"화성시, 코로나19 피해 소상인 지원 나서",2021-10-06,https://ilyo.co.kr/?ac=article_view&entry_id=413097,코로나
뉴스1,[국감브리핑]대구 남구 코로나19 누적 발생률 전국 두번째,2021-10-06,https://www.news1.kr/articles/?4453200,코로나
뉴시스,"진매트릭스 ""코로나 백신후보물질서 남아공 변이 효능 확인""",2021-10-06,http://www.newsis.com/view/?id=NISX20211005_0001602359&cID=10401&pID=10400,코로나
SBS Biz,패스트푸드점 감자튀김 품귀…코로나 여파 글로벌 물류난이 원인,2021-10-06,https://biz.sbs.co.kr/article_hub/20000033166?division=NAVER,코로나
머니투데이,'먹는 코로나약' 충격에 맥 못추는 토종 바이오…주가 연일 급락,16면 1단,http://news.mt.co.kr/mtview.php?no=2021100615450310483,코로나
동아사이언스,코로나19 신규 확진자 1575명…이틀째 1000명대 '휴일 영향',2021-10-06,https://www.dongascience.com/news/view/49661,코로나
건설타임즈,코로나 시대 '호수공원' 인근 주택 주목,2021-10-06,http://www.constimes.co.kr/news/articleView.html?idxno=225512,코로나
머니S,"벤투호 이란 원정길, 전세기로 간다… KFA ""체력 안배·코로나19 등 감안""",2021-10-06,http://moneys.mt.co.kr/news/mwView.php?no=2021100614198086671,코로나
뉴스1,"코로나 시대 열리는 BIFF, 철저한 방역",2021-10-06,https://www.news1.kr/photos/view/?5003408,코로나
헤드라인제주,탐라문화제 진행요원 코로나19 확진...개막공연 취소,2021-10-06,http://www.headlinejeju.co.kr/news/articleView.html?idxno=464439,코로나
뉴데일리,"대구시, 코로나19 신규 확진 64명 신규발생",2021-10-06,http://tk.newdaily.co.kr/site/data/html/2021/10/06/2021100600059.html,코로나
이투데이,싱가포르도 머크 ‘먹는 코로나19 치료제’ 계약 체결,2021-10-06,https://www.etoday.co.kr/news/view/2067177,코로나
스포츠동아,"[종합] 엔플라잉 “코로나, 난기류처럼 찾아와…완치 후 첫 합주, 못 잊어”",2021-10-06,https://sports.donga.com/article/all/20211006/109580569/1,코로나
뉴시스,[단독]국립휴양림 5년간 370억 적자…코로나로 인건비도 감당 못해,2021-10-05,http://www.newsis.com/view/?id=NISX20211004_0001601812&cID=10301&pID=10300,코로나
MBC,"전염병 권위자 파우치 ""코로나 치료제 나와도 백신은 필수""",2021-10-04,https://imnews.imbc.com/news/2021/world/article/6304698_34880.html,코로나
세계일보,호미반도 둘레길 걸으며 코로나블루 날려볼까,A12면 1단,http://www.segye.com/content/html/2021/10/06/20211006513383.html?OutUrl=naver,코로나
KBS,[D라이브] ‘먹는 코로나 치료제’ 원리와 효과는? 의학전문기자와 함께 알아...,2021-10-06,https://news.kbs.co.kr/news/view.do?ncd=5295074&ref=A,코로나
위키트리,[코로나19] 익산시 확진자 발생(10.7),51분 전,https://www.wikitree.co.kr/articles/695191,코로나
SBS,"주중대사 ""한중, 시진핑 방한 코로나 안정되면 추진 공감""",2021-10-06,https://news.sbs.co.kr/news/endPage.do?news_id=N1006487986&plink=ORI&cooper=NAVER,코로나
뉴스1,'오늘부터 16~17세 소아청소년 코로나19 백신 사전예약',2021-10-06,https://www.news1.kr/photos/view/?5000059,코로나
뉴스1,'코로나19 막자' 물품 정리하는 시장 상인들,2021-10-06,https://www.news1.kr/photos/view/?5003040,코로나
쿠키뉴스,"2021 목포해상W쇼, 코로나19로 일정 축소",2021-10-06,http://www.kukinews.com/newsView/kuk202110060188,코로나
파이낸셜뉴스,"'위드코로나 기대감' 롯데홈쇼핑, 스포츠웨어 프로그램 확대",2021-10-05,http://www.fnnews.com/news/202110050913264769,코로나
조세금융신문,"IMF ""세계 물가상승률 가을 정점…내년에 코로나 이전수준""",2021-10-07,https://www.tfmedia.co.kr/news/article.html?no=113487,코로나
뉴스1,"'與, 코로나 백신·치료제특별위원회 회의'",2021-10-06,https://www.news1.kr/photos/view/?5003035,코로나
뉴스웍스,"SK바이오사이언스, 내년에도 코로나19 백신 위탁생산",2021-10-06,http://www.newsworks.co.kr/news/articleView.html?idxno=574364,코로나
새전북신문,"장수군, 주요 관광지 코로나 방역관리요원 배치",2021-10-06,http://sjbnews.com/news/news.php?number=724843,코로나
중앙일보,한달간 전국 203명 코로나 사망…11월 '위드 코로나' 전문가 의견은,2021-10-06,https://www.joongang.co.kr/article/25012470,코로나
이코노미스트,먹는 코로나 치료제시장 열릴까? 서학개미 vs 동학개미 희비 교차,2021-10-06,https://economist.co.kr/2021/10/05/it/general/20211005184544549.html,코로나
뉴스1,코로나 신규 확진자 다시 2천명대,2021-10-06,https://www.news1.kr/photos/view/?5001847,코로나
뉴스1,코로나 신규 확진자 다시 2천명대,2021-10-06,https://www.news1.kr/photos/view/?5001847,코로나
NSP통신,"진안군, 코로나 백신 접종 완료율 70.5% 달성...전북도내 1위",2021-10-06,http://www.nspna.com/news/?mode=view&newsid=530190,코로나
뉴스1,'오늘부터 16~17세 소아청소년 코로나19 백신 사전예약',2021-10-06,https://www.news1.kr/photos/view/?5000061,코로나
뉴스1,"경찰, 코로나 백신 가짜뉴스 19건 단속…9명 검거",2021-10-06,https://www.news1.kr/articles/?4452133,코로나
뉴스웨이,"SK바이오사이언스, CEPI와 코로나 백신 위탁생산 연장 합의",2021-10-06,http://www.newsway.co.kr/news/view?tp=1&ud=2021100609000707962,코로나
신아일보,정부 “경구용 코로나19 치료제 2만명분 선구매 계약”,2021-10-06,http://www.shinailbo.co.kr/news/articleView.html?idxno=1467932,코로나
NSP통신,"화성시, 인공지능으로 코로나19 자가격리자 모니터링 한다",2021-10-06,http://www.nspna.com/news/?mode=view&newsid=530156,코로나
뉴스1,코로나19 신규 확진자 2028명 발생,2021-10-06,https://www.news1.kr/photos/view/?5001798,코로나
뉴스1,코로나 신규 확진자 다시 2000명대,2021-10-06,https://www.news1.kr/photos/view/?5001801,코로나
뉴스1,"코로나 신규확진, 사흘만에 2000명대",2021-10-06,https://www.news1.kr/photos/view/?5001799,코로나
KBS,"‘위드 코로나’ 이스라엘, 감염지표 뚜렷한 안정세",2021-10-06,https://news.kbs.co.kr/news/view.do?ncd=5294245&ref=A,코로나
데일리한국,"뉴욕 아파트, 32년만에 최다 거래…“코로나19 소강 국면 영향”",2021-10-06,https://daily.hankooki.com/lpage/world/202110/dh20211006085922138430.htm?s_ref=nv,코로나
베리타스알파,"경북교육청, 코로나로 위축된 예술교육에 생기 불어 넣어",2021-10-06,http://www.veritas-a.com/news/articleView.html?idxno=390323,코로나
더팩트,코로나 블루 지친 마음 보듬는 군산시립도서관,2021-10-06,http://news.tf.co.kr/read/national/1891612.htm,코로나
MBN,"""백신 맞으면 100만 달러 준다""…호주서 코로나 백신복권 인기폭발",2021-10-06,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4610470,코로나
뉴스1,코로나19 장기화 '혈액 수급 불안정',2021-10-06,https://www.news1.kr/photos/view/?5002312,코로나
경북일보,"의성군, 코로나19 1차 접종률 86%·접종완료 70%…정부 목표 조기 달성",2021-10-06,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2084850,코로나
KBS,코로나19 전담치료병상 설치 업무협약,2021-10-06,https://news.kbs.co.kr/news/view.do?ncd=5294473&ref=A,코로나
조선일보,4일 국내 코로나 신규 확진자 1575명,2021-10-05,https://www.chosun.com/national/welfare-medical/2021/10/05/DZQ3PN7UPBHKBAGTBMIS6TATP4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,코로나
미디어제주,6일 오후 5시 기준 제주 코로나19 신규 확진 8명,2021-10-06,http://www.mediajeju.com/news/articleView.html?idxno=332931,코로나
YTN,"""임신부 코로나19 백신 접종 조산·유산 영향 없어""",2021-10-05,https://www.ytn.co.kr/_ln/0103_202110041611360506,코로나
뉴스1,"'코로나 전담병상 확보'…충북도, 5개 의료기관과 업무협약",2021-10-06,https://www.news1.kr/articles/?4452149,코로나
뉴스1,"항암시장 우뚝 선 'MSD', 코로나 시장서도 홈런치나",2021-10-06,https://www.news1.kr/articles/?4453420,코로나
MBC,"정부, 성인 1차 접종률 90% 돌파에 ""위드코로나 전환에 큰 도움""",2021-10-06,https://imnews.imbc.com/news/2021/society/article/6305112_34873.html,코로나
보험매일,"보험사 CEO들 ""코로나 영향 2023년까지 지속…성장성 회복 기대""",2021-10-06,http://www.fins.co.kr/news/articleView.html?idxno=91571,코로나
아이뉴스24,"5명 중 1명이 '돌파감염'…코로나 방역, 대책없나",2021-10-06,http://www.inews24.com/view/1409867,코로나
동아일보,"7월 세계 관광객 5400만명, 코로나 이후 ‘최다’… 국외여행 회복 기미",2021-10-06,https://www.donga.com/news/article/all/20211005/109565742/1,코로나
디지털투데이,"SK바이오사이언스, CEPI 코로나19 백신 위탁생산 연장 합의",2021-10-06,http://www.digitaltoday.co.kr/news/articleView.html?idxno=419312,코로나
글로벌경제,코로나에도 끄떡없다... 美 슈퍼리치 자산 오히려 40%↑,2021-10-06,http://www.getnews.co.kr/news/articleView.html?idxno=553247,코로나
위클리오늘,"경기도, 코로나19 피해 관광업체 500여곳에 임차료 최대 300만원 지원",2021-10-07,http://www.weeklytoday.com/news/articleView.html?idxno=411124,코로나
프레시안,"영월군, 코로나19 선별진료소 전자문진표 도입",2021-10-06,https://www.pressian.com/pages/articles/2021100516193537089?utm_source=naver&utm_medium=search,코로나
SBS,국내에서 코로나19 발생률 높은 곳과 낮은 곳은 어디?,2021-10-06,https://news.sbs.co.kr/news/endPage.do?news_id=N1006487099&plink=ORI&cooper=NAVER,코로나
경향신문,오후 9시까지 코로나19 신규 확진 1515명···전날보다 43명 많아,2021-10-05,https://www.khan.co.kr/national/national-general/article/202110042142001,코로나
데일리한국,"셀트리온, 코로나 치료제 유럽 정식 품목 허가 신청",2021-10-05,https://daily.hankooki.com/lpage/industry/202110/dh20211005085133148390.htm?s_ref=nv,코로나
메디칼업저버,위드코로나 속 무증상 환자 관리 지속돼야,2021-10-06,http://www.monews.co.kr/news/articleView.html?idxno=307546,코로나
이뉴스투데이,"동주대, '코로나19 방역' 캠페인 진행",2021-10-06,http://www.enewstoday.co.kr/news/articleView.html?idxno=1516694,코로나
파이낸셜뉴스,"美국방부, 민간인 직원 코로나 백신접종 의무화",2021-10-05,http://www.fnnews.com/news/202110050818572867,코로나
뉴스1,"코로나19 신규확진 2,028명 '확산세 추이는?'",2021-10-06,https://www.news1.kr/photos/view/?5001838,코로나
스포츠경향,박소담 “코로나19 속 활력과 희망 주는 축제 되길”(인터뷰) [26th BIFF],2021-10-07,http://sports.khan.co.kr/news/sk_index.html?art_id=202110070752003&sec_id=540401&pt=nv,코로나
컨슈머타임스,"박기영 신임 금통위원 ""포스트 코로나 통화정책 운용 고민 필요""",2021-10-06,http://www.cstimes.com/news/articleView.html?idxno=476471,코로나
뉴시스,코로나 검사 받는 마포농수산물시장 상인,2021-10-06,http://www.newsis.com/view/?id=NISI20211006_0018019726,코로나
국민일보,교수들이 찬양 부르고 뮤비 촬영… “코로나로 지친 영혼 위로해요”,31면 TOP,http://news.kmib.co.kr/article/view.asp?arcid=0924212411&code=23111314&cp=nv,코로나
어린이동아,코로나19 백신 패스 논란 “방역 위한 조치” vs “개인 자유 침해”,2021-10-06,http://kids.donga.com/news/vv.php?type=news&id=20211006143653459964,코로나
KBS,“전북대학교 코로나19 특별 장학금 1인당 평균 2백18원”,2021-10-06,https://news.kbs.co.kr/news/view.do?ncd=5294963&ref=A,코로나
매일일보,"의성군, 코로나19 백신 접종률 1차 86%…접종완료 70% 넘어",2021-10-06,http://www.m-i.kr/news/articleView.html?idxno=864920,코로나
EBN,머크 코로나 치료제 예산 4만명분 불과…선구매도 2만명분 뿐,2021-10-06,https://www.ebn.co.kr/news/view/1502968/?sc=Naver,코로나
아시아경제,"100%에 성큼 … 울산시, ‘코로나 상생 국민지원금’ 97.8% 지급",2021-10-06,https://view.asiae.co.kr/article/2021100610045998209,코로나
문화저널21,"경기도, ‘찾아가는 백신버스’ 운영…미등록 외국인 코로나19 현장접종",2021-10-06,http://www.mhj21.com/146212,코로나
뉴스토마토,"SK바이오사이언스, CEPI와 코로나 백신 위탁생산 연장",2021-10-06,http://www.newstomato.com/ReadNews.aspx?no=1077898&inflow=N,코로나
한국경제,'학급 간호사' 맡았던 美 초등생 코로나19로 숨져…감염경로 조사 중,2021-10-06,https://www.hankyung.com/international/article/2021100699507,코로나
뉴스제주,"탐라문화제 스탭 코로나 확진, 6일 개막식 취소",2021-10-06,http://www.newsjeju.net/news/articleView.html?idxno=368811,코로나
스포츠경향,"현대바이오, 코로나 팬데믹 해결 ‘게임체인저’ 도전",7분 전,http://sports.khan.co.kr/news/sk_index.html?art_id=202110070927003&sec_id=561801&pt=nv,코로나
아이뉴스24,코로나19 신규 확진자 2028명…사흘만에 다시 2천명대,2021-10-06,http://www.inews24.com/view/1409482,코로나
위키트리,생활개선울릉군연합회 코로나19 대응 인력 간식 전달,2021-10-06,https://www.wikitree.co.kr/articles/694954,코로나
뉴제주일보,제주소방 코로나19 환자 이송 폭증 '격무 지속',2021-10-06,http://www.jejuilbo.net/news/articleView.html?idxno=171083,코로나
한국일보,"소방관 하루 코로나 환자 540명 이송 ... 위드 코로나, 재택치료자 이송 대책...",2021-10-06,https://hankookilbo.com/News/Read/A2021100610010000402?did=NA,코로나
노컷뉴스,강원 코로나19 확진자 31명 발생,2021-10-06,https://www.nocutnews.co.kr/news/5634732,코로나
SBS Biz,"머크 ‘먹는 코로나 치료제’, 셀트리온에 직격탄…7조 시총 날아가",2021-10-06,https://biz.sbs.co.kr/article_hub/20000033240?division=NAVER,코로나
뉴시스,"오늘부터 코로나·독감 백신 예약…""동시 접종 가능·다른 팔 맞아야""",2021-10-06,http://www.newsis.com/view/?id=NISX20211005_0001602667&cID=10201&pID=10200,코로나
세계일보,전 세계 ‘코로나 블루’로 몸살…저소득층 취약,2021-10-06,http://www.segye.com/content/html/2021/10/05/20211005509903.html?OutUrl=naver,코로나
한겨레,2년 만에 레드카펫 깔린 부산…코로나 딛고 ‘행복의 나라로’,20면 1단,https://www.hani.co.kr/arti/culture/culture_general/1014165.html,코로나
뉴스1,"싱가포르, 첫 3000명대 확진…'위드 코로나' 위협하는 '델타'",2021-10-06,https://www.news1.kr/articles/?4452907,코로나
국제뉴스,"화성시, 코로나19 피해 소상인 지원",2021-10-06,http://www.gukjenews.com/news/articleView.html?idxno=2321591,코로나
위키트리,"완주군, ‘코로나 상생 국민지원금’ 지역경제 훈짐 기대",2021-10-06,https://www.wikitree.co.kr/articles/694956,코로나
MBC,[이슈톡] 코로나 환자 급증에‥베트남 간호사 '영상통화 결혼식',2021-10-06,https://imnews.imbc.com/replay/2021/nwtoday/article/6305239_34943.html,코로나
국제뉴스,"[속보]안산 코로나 확진자 54명 추가, 감염 경로 공개",2021-10-06,http://www.gukjenews.com/news/articleView.html?idxno=2322433,코로나
스포츠조선,임신부 8일부터 코로나 백신 예약 가능…18일부터 접종 진행,24분 전,http://sports.chosun.com/news/ntype.htm?id=202110080100044130002747&servicedate=20211007,코로나
세계일보,"“채식 위주 식단, 코로나 백신 효능 높이고 사망률 낮춰”",2021-10-06,http://www.segye.com/content/html/2021/10/06/20211006507334.html?OutUrl=naver,코로나
SBS,오늘 서울 코로나19 확진자 805명 집계…어제보다 110명 많아,2021-10-06,https://news.sbs.co.kr/news/endPage.do?news_id=N1006488778&plink=ORI&cooper=NAVER,코로나
CNB뉴스,"상주시, 위드 코로나 시대 대비 정책 아이디어 공모전 개최",2021-10-06,https://www.cnbnews.com/news/article.html?no=512895,코로나
디트뉴스24,"천안시, 코로나19 접종 완료자 포함 테이블 팻말 배부",2021-10-06,http://www.dtnews24.com/news/articleView.html?idxno=712631,코로나
청년의사,코로나19 무증상 환자 10명 중 1명 증상악화로 병원 전원,2021-10-06,http://www.docdocdoc.co.kr/news/articleView.html?idxno=2015214,코로나
JTBC,[민심 워크맨] 코로나로 문 닫게 된 미용실…'철거 현장' 목소리,2021-10-06,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12025860,코로나
프레시안,"삼척시, 4분기 코로나19 예방접종 추진",2021-10-06,https://www.pressian.com/pages/articles/2021100510515532806?utm_source=naver&utm_medium=search,코로나
FETV,"보험사 CEO들 ""코로나19 영향 내후년까지 전망""",2021-10-06,https://www.fetv.co.kr/news/article.html?no=97629,코로나
머니투데이,"'코로나 치료제 약발 끝?' 셀트리온 3형제, 8거래일간 시총 16조 증발",2021-10-06,http://news.mt.co.kr/mtview.php?no=2021100621035225384,코로나
매일안전신문,"[속보] 7일 코로나19 확진자 2,427명 ... 어제보다 399명 많아",24분 전,http://www.idsn.co.kr/news/articleView.html?idxno=56236,코로나
충청일보,"LX하우시스, 코로나19 지원 37사 군장병 위문",2021-10-06,https://www.ccdailynews.com/news/articleView.html?idxno=2085888,코로나
미디어제주,진행 요원 코로나19 확진 탐라문화제 개막공연 취소,2021-10-06,http://www.mediajeju.com/news/articleView.html?idxno=332926,코로나
파이낸셜뉴스,"이낙연 ""평양에 '대북 특사' 보내겠다.. 北에 코로나 백신 지원""",2021-10-05,http://www.fnnews.com/news/202110041331599080,코로나
