키워드,언론사,기사명,날짜,URL
UPI뉴스,'가뭄의 단비' 같은 코로나 지원책…유통家 '수혜주' 어디?,2021.06.09.,http://www.upinews.kr/newsView/upi202106090045,코로나 생활지표
에너지경제,[코로나19]12일 신규확진 565명…이틀연속 500명대 유지,2021.06.12.,https://www.ekn.kr/web/view.php?key=20210612010002313,코로나 생활지표
의약뉴스,"대웅제약, 코로나19 치료제 '코비블록' 임상 2b상 투약 완료 外",2021.06.07.,http://www.newsmp.com/news/articleView.html?idxno=215416,코로나 생활지표
조선일보,"[Mint] 코로나 넘으니 ‘인플레 바이러스’… 미국도 독일도 한국도, 보이는 ...",C5면 1단,https://www.chosun.com/economy/mint/2021/06/11/6JDAURRMXRBCFJ3WZQPQKWI6I4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,코로나 생활지표
여행스케치,코로나에도 '단체'만...?'진흙속 진주' 강진·전북 개별여행 지원책,2021.06.07.,http://www.ktsketch.co.kr/news/articleView.html?idxno=6603,코로나 생활지표
여행스케치,코로나에도 '단체'만...?'진흙속 진주' 강진·전북 개별여행 지원책,2021.06.07.,http://www.ktsketch.co.kr/news/articleView.html?idxno=6603,코로나 생활지표
시사매거진,7일 제주지역 코로나19 신규 확진 8명...거리두기 2단계 20일까지 연장,2021.06.08.,http://www.sisamagazine.co.kr/news/articleView.html?idxno=360274,코로나 생활지표
뉴스핌,"서울시, 포스트코로나 청년실업 해결방안 포럼 개최",2021.09.28.,http://www.newspim.com/news/view/20210928000630,코로나 생활지표
글로벌경제,"[코로나19 발생현황] 신규 확진자 556명, 다시 600명 아래로... 양성률 1.63%",2021.06.11.,http://www.getnews.co.kr/news/articleView.html?idxno=534770,코로나 생활지표
뉴스핌,"정부, 코로나19 자가검사키트 허용…기업인 해외출국 규제완화",2021.06.09.,http://www.newspim.com/news/view/20210609000624,코로나 생활지표
이뉴스투데이,"코로나19 1년…국민소득 1분기, 작년보다 나아졌다",2021.06.09.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1486182,코로나 생활지표
뉴스한국,"권덕철, ""코로나19 모든 지표 '심각'…거리두기 상향 고민해야 하는 상황""",2021.04.14.,http://www.newshankuk.com/news/content.asp?news_idx=202104141015360103,코로나 생활지표
데일리굿뉴스,아동·청소년 비만 지표 악화…코로나19 이후 등교 중지 탓,2021.04.12.,http://goodnews1.com/news/news_view.asp?seq=111570,코로나 생활지표
톱스타뉴스,코로나19 신규확진자 611명…사회적 거리두기 월말까지 재연장될듯,2021.06.10.,http://www.topstarnews.net/news/articleView.html?idxno=13356761,코로나 생활지표
글로벌경제,"[코로나19 발생현황] 신규확진 611명, 이틀째 600명대... 양성률 1.90%",2021.06.10.,http://www.getnews.co.kr/news/articleView.html?idxno=534534,코로나 생활지표
국민일보,"‘안전도시’ 노원구, 코로나 위기 대응 빛났다",2021.06.02.,http://news.kmib.co.kr/article/view.asp?arcid=0015908115&code=61111311&cp=nv,코로나 생활지표
위클리오늘,"향후 2주간, 현행 사회적 거리두기 단계 그대로 유지",2021-10-02,http://www.weeklytoday.com/news/articleView.html?idxno=410027,코로나 생활지표
투데이코리아,4차 대유행에도 소비심리 '기지개'···3개월 만에 반등,2021.09.28.,http://www.todaykorea.co.kr/news/articleView.html?idxno=292776,코로나 생활지표
서울파이낸스,"소비심리, 코로나 위기 벗어났다···5개월 연속 '낙관'",2021.05.25.,http://www.seoulfn.com/news/articleView.html?idxno=420481,코로나 생활지표
톱스타뉴스,"코로나19 신규확진자 602명, 나흘만에 다시 600명선 넘어…17개 시도서 발생",2021.06.09.,http://www.topstarnews.net/news/articleView.html?idxno=13064553,코로나 생활지표
한겨레,"“최저임금은 저임금 노동자의 방파제, 코로나19 때도 의미”",9면 1단,http://www.hani.co.kr/arti/society/labor/998563.html,코로나 생활지표
뉴스1,"정부 ""단계적 일상회복 위해 재택치료 확대할 것""(종합)",2021.09.15.,https://www.news1.kr/articles/?4435509,코로나 생활지표
톱스타뉴스,"코로나19 신규확진자 454명, 이틀 연속 400명대…백신 접종률 16.5%",2021.06.08.,http://www.topstarnews.net/news/articleView.html?idxno=12829717,코로나 생활지표
헤드라인제주,"[종합] 제주, 코로나19 확진자 줄었으나...'무증상' 감염전파 불안",2021.06.08.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=452789,코로나 생활지표
천지일보,부동산·주식 호황에 1~4월 국세 32.7조 더 걷혔으나… 코로나 대응 40조 적자,2021.06.08.,http://www.newscj.com/news/articleView.html?idxno=868061,코로나 생활지표
헤드라인제주,"[종합] 제주, 코로나19 확진자 줄었으나...'무증상' 감염전파 불안",2021.06.08.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=452789,코로나 생활지표
천지일보,부동산·주식 호황에 1~4월 국세 32.7조 더 걷혔으나… 코로나 대응 40조 적자,2021.06.08.,http://www.newscj.com/news/articleView.html?idxno=868061,코로나 생활지표
동아일보,연휴 끝나자 확진 급증… 2300명 안팎 최대규모 될듯,A1면 1단,https://www.donga.com/news/article/all/20210924/109372879/1,코로나 생활지표
글로벌경제,"[코로나19 발생현황] 신규 확진자 454명, 이틀 연속 400명대... 양성률 1.25%",2021.06.08.,http://www.getnews.co.kr/news/articleView.html?idxno=534108,코로나 생활지표
경향신문,‘코로나 1년’ 지난해 기초학력 미달 증가···학업성취도 저하 공식 확인,2021.06.02.,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202106020950021&code=940401,코로나 생활지표
디지털타임스,소비심리 코로나19 이전 수준 회복,2021.05.25.,http://www.dt.co.kr/contents.html?article_no=2021052502109963077001&ref=naver,코로나 생활지표
뉴스1,'감염 속출' 충북 코로나 어쩌나…변이바이러스까지 확산,2021.06.07.,https://www.news1.kr/articles/?4331344,코로나 생활지표
디트뉴스24,"천안시민 음주율 3.4%, 흡연율 4.5% 감소...건강지표 개선",2021.05.18.,http://www.dtnews24.com/news/articleView.html?idxno=705263,코로나 생활지표
헤드라인제주,"제주, 코로나19 지역내 전파 확산...엿새만에 '101명' 확진",2021.06.07.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=452536,코로나 생활지표
전북도민일보,전북 9월 소비자 심리지수 석 달 만에 '상승',2021.09.28.,http://www.domin.co.kr/news/articleView.html?idxno=1355546,코로나 생활지표
충청뉴스,"천안시, 음주율과 흡연율, 신체활동 등 건강지표 개선",2021.05.18.,http://www.ccnnews.co.kr/news/articleView.html?idxno=219212,코로나 생활지표
헤드라인제주,"제주, 코로나19 지역내 전파 확산...엿새만에 '101명' 확진",2021.06.07.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=452536,코로나 생활지표
전북도민일보,전북 9월 소비자 심리지수 석 달 만에 '상승',2021.09.28.,http://www.domin.co.kr/news/articleView.html?idxno=1355546,코로나 생활지표
톱스타뉴스,"코로나19 신규확진자 485명, 엿새만에 다시 400명대",2021.06.07.,http://www.topstarnews.net/news/articleView.html?idxno=12513159,코로나 생활지표
기호일보,"[기호경제] 서울 노원구 ""2020 도시정책지표조사 결과, 25개 자치구 중 구민 ...",2021.05.11.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=926399,코로나 생활지표
프레시안,"코로나 대응의 최전선 보건소, 인력부족으로 병들고 있다",2021.06.02.,https://www.pressian.com/pages/articles/2021060214005665202?utm_source=naver&utm_medium=search,코로나 생활지표
YTN,"[뉴스라이브] ""경로당 오세요""...코로나 시대 일상 복귀 '첫걸음'",2021.06.01.,https://www.ytn.co.kr/_ln/0103_202106011005249537,코로나 생활지표
파이낸셜뉴스,코로나發 학력저하 예상보다 컸다… 수도권 등교수업 확대 [원격수업에 학업성...,2면 1단,http://www.fnnews.com/news/202106021839491475,코로나 생활지표
세계일보,경제지표 좋아진다는데… 최악 치닫는 3040 고용,A16면 1단,http://www.segye.com/content/html/2021/05/10/20210510517463.html?OutUrl=naver,코로나 생활지표
디지털타임스,전기료 이어 도시가스 인상 논의… 물가상승 압박하는 공공요금,6면 TOP,http://www.dt.co.kr/contents.html?article_no=2021092702100658027001&ref=naver,코로나 생활지표
미디어펜,코로나19 신규확진자 485명…서울 159명-경기 151명,2021.06.07.,http://www.mediapen.com/news/view/634568,코로나 생활지표
기호일보,"[기호경제] 서울 노원구 ""2020 도시정책지표조사 결과, 25개 자치구 중 구민 ...",2021.05.11.,http://www.kihoilbo.co.kr/news/articleView.html?idxno=926399,코로나 생활지표
프레시안,"코로나 대응의 최전선 보건소, 인력부족으로 병들고 있다",2021.06.02.,https://www.pressian.com/pages/articles/2021060214005665202?utm_source=naver&utm_medium=search,코로나 생활지표
YTN,"[뉴스라이브] ""경로당 오세요""...코로나 시대 일상 복귀 '첫걸음'",2021.06.01.,https://www.ytn.co.kr/_ln/0103_202106011005249537,코로나 생활지표
파이낸셜뉴스,코로나發 학력저하 예상보다 컸다… 수도권 등교수업 확대 [원격수업에 학업성...,2면 1단,http://www.fnnews.com/news/202106021839491475,코로나 생활지표
세계일보,경제지표 좋아진다는데… 최악 치닫는 3040 고용,A16면 1단,http://www.segye.com/content/html/2021/05/10/20210510517463.html?OutUrl=naver,코로나 생활지표
디지털타임스,전기료 이어 도시가스 인상 논의… 물가상승 압박하는 공공요금,6면 TOP,http://www.dt.co.kr/contents.html?article_no=2021092702100658027001&ref=naver,코로나 생활지표
세계일보,"文 ""경제지표 회복 흐름""… '일' 없는 3040",A16면 1단,http://www.segye.com/content/html/2021/05/10/20210510515011.html?OutUrl=naver,코로나 생활지표
글로벌경제,[코로나19 발생현황] 신규 확진자 556명…'양성률' 35일 만에 4%대로 급등,2021.06.06.,http://www.getnews.co.kr/news/articleView.html?idxno=533776,코로나 생활지표
한겨레,‘복지 대폭확대’라는 착시…5.6% 증액 그친 사회복지,1면 1단,https://www.hani.co.kr/arti/economy/economy_general/1012563.html,코로나 생활지표
한겨레,‘복지 대폭확대’라는 착시…5.6% 증액 그친 사회복지,1면 1단,https://www.hani.co.kr/arti/economy/economy_general/1012563.html,코로나 생활지표
일요시사,<창간 25주년 특집> ‘코로나 대공황’ 그래도 희망은 있다,2021.05.24.,https://www.ilyosisa.co.kr/news/article.html?no=229609,코로나 생활지표
브릿지경제,"건강도시 천안시, 시민건강 지표 상승",2021.05.19.,http://www.viva100.com/main/view.php?key=20210519010003894,코로나 생활지표
글로벌경제,"[코로나19 발생현황] 신규 확진자 744명, 열흘만에 다시 700명대로... 양성률...",2021.06.05.,http://www.getnews.co.kr/news/articleView.html?idxno=533738,코로나 생활지표
YTN,"발생 지표 차츰 안정세...""집단 면역 가능""",2021.05.09.,https://www.ytn.co.kr/_ln/0103_202105091503564430,코로나 생활지표
영남일보,대구 정신건강 지표 개선... '불안지수' 지난해 3월 7.55서 12월 4.95점으로 ...,2021.05.09.,https://www.yeongnam.com/web/view.php?key=20210507010000785,코로나 생활지표
파이낸셜뉴스,코로나19 영향에 학업성취도 하락...기초학력 미달 비율 증가,2021.06.02.,http://www.fnnews.com/news/202106021316493126,코로나 생활지표
청년일보,[코로나19 극복]전국 확진자 발생 현황...제주국제공항 면세점 직원 확진,2021.05.31.,http://www.youthdaily.co.kr/news/article.html?no=72501,코로나 생활지표
이지경제,소비심리 5개월 연속 개선…코로나19 이전 수준 회복,2021.05.25.,http://www.ezyeconomy.com/news/articleView.html?idxno=111248,코로나 생활지표
한스경제,소비심리 5개월 연속 상승…코로나19 이전 수준 회복,2021.05.25.,http://www.sporbiz.co.kr/news/articleView.html?idxno=524631,코로나 생활지표
한스경제,소비심리 5개월 연속 상승…코로나19 이전 수준 회복,2021.05.25.,http://www.sporbiz.co.kr/news/articleView.html?idxno=524631,코로나 생활지표
비즈니스포스트,"5월 소비자심리지수 3개월째 올라, 코로나19 확산 이전 수준 회복",2021.05.25.,https://www.businesspost.co.kr/BP?command=article_view&num=232986,코로나 생활지표
청년일보,"[지난주 유통업계 주요이슈]""초비상 걸린 유흥업소"" 종사자 코로나 전원검사 ...",2021.05.30.,http://www.youthdaily.co.kr/news/article.html?no=72449,코로나 생활지표
뉴스1,목포 섬주민 7명 등 광주·전남서 19명 코로나 확진(종합),2021.06.04.,https://www.news1.kr/articles/?4328380,코로나 생활지표
글로벌경제,"[코로나19 발생현황] 신규 확진자 695명, 사흘째 600명대 후반... 양성률 1.7...",2021.06.04.,http://www.getnews.co.kr/news/articleView.html?idxno=533584,코로나 생활지표
제주교통복지신문,31일 제주지역 코로나19 신규 확진 12명,2021.06.01.,http://www.jejutwn.com/news/article.html?no=77566,코로나 생활지표
동아사이언스,코로나19 신규 확진 695명…대구 확산세 거리두기 2단계 격상,2021.06.04.,http://www.dongascience.com/news/view/47037,코로나 생활지표
뉴시스,천안시민 흡연·음주 줄어…건강지표 개선,2021.05.18.,http://www.newsis.com/view/?id=NISX20210518_0001445425&cID=10807&pID=10800,코로나 생활지표
서울와이어,"[코로나19 통합뉴스룸] 신규확진 695명, 주 중반 급증패턴 반복",2021.06.04.,http://www.seoulwire.com/news/articleView.html?idxno=444571,코로나 생활지표
대구일보,대구경북 실물경제..주요 경제지표에서 호조세 보여,2021.05.11.,http://www.idaegu.com/newsView/idg202105110078,코로나 생활지표
서울와이어,"[코로나19 통합뉴스룸] 신규확진 695명, 주 중반 급증패턴 반복",2021.06.04.,http://www.seoulwire.com/news/articleView.html?idxno=444571,코로나 생활지표
제주의소리,"""매일매일 확진자 발생""...'살얼음 걷는 5월' 코로나 기록 경신",2021.06.01.,http://www.jejusori.net/news/articleView.html?idxno=329957,코로나 생활지표
위클리오늘,"[위클리오늘] 상승세 탄 소비심리, ""코로나19 이전 수준 상회""",2021.05.25.,http://www.weeklytoday.com/news/articleView.html?idxno=368492,코로나 생활지표
